,year,first-author,first-author-affiliation,first-author-affiliation-country,last-author,last-author-affiliation,last-author-affiliation-country,journal/conference,title,number-of-authors,paper-url,DBLP-url
2598,2014,Sewoong Oh,uiuc,United States,Devavrat Shah,massachusetts institute of technology,United States,NIPS,learning mixed multinomial logit model from ordinal data.,2,https://proceedings.neurips.cc/paper/2014/hash/8cb22bdd0b7ba1ab13d742e22eed8da2-Abstract.html,https://dblp.org/rec/conf/nips/OhS14
2599,2014,Hidekazu Oiwa,the university of tokyo,Japan,Ryohei Fujimaki,nec data science research laboratories,,NIPS,partition-wise linear models.,2,https://proceedings.neurips.cc/paper/2014/hash/4e87337f366f72daa424dae11df0538c-Abstract.html,https://dblp.org/rec/conf/nips/OiwaF14
2600,2014,Aäron van den Oord,,,Benjamin Schrauwen,ghent university,Belgium,NIPS,factoring variations in natural images with deep gaussian mixture models.,2,https://proceedings.neurips.cc/paper/2014/hash/8c3039bd5842dca3d944faab91447818-Abstract.html,https://dblp.org/rec/conf/nips/OordS14
2601,2014,Francesco Orabona,boston university,United States,Francesco Orabona,boston university,United States,NIPS,simultaneous model selection and optimization through parameter-free stochastic learning.,1,https://proceedings.neurips.cc/paper/2014/hash/0ff8033cf9437c213ee13937b1c4c455-Abstract.html,https://dblp.org/rec/conf/nips/Orabona14
2602,2014,Ian Osband,stanford,United States,Benjamin Van Roy,stanford university,United States,NIPS,near-optimal reinforcement learning in factored mdps.,2,https://proceedings.neurips.cc/paper/2014/hash/0deb1c54814305ca9ad266f53bc82511-Abstract.html,https://dblp.org/rec/conf/nips/OsbandR14
2603,2014,Ian Osband,stanford,United States,Benjamin Van Roy,stanford university,United States,NIPS,model-based reinforcement learning and the eluder dimension.,2,https://proceedings.neurips.cc/paper/2014/hash/1141938ba2c2b13f5505d7c424ebae5f-Abstract.html,https://dblp.org/rec/conf/nips/OsbandR14a
2604,2014,Takayuki Osogami,ibm research - tokyo,Japan,Makoto Otsuka,ibm research - tokyo,Japan,NIPS,restricted boltzmann machines modeling human choice.,2,https://proceedings.neurips.cc/paper/2014/hash/3295c76acbf4caaed33c36b1b5fc2cb1-Abstract.html,https://dblp.org/rec/conf/nips/OsogamiO14
2605,2014,Lionel Ott,university of sydney,Australia,Sanjay Chawla,qcri,,NIPS,on integrated clustering and outlier detection.,4,https://proceedings.neurips.cc/paper/2014/hash/6f2268bd1d3d3ebaabb04d6b5d099425-Abstract.html,https://dblp.org/rec/conf/nips/OttPRC14
2606,2014,Bahadir Ozdemir,university of maryland,United States,Larry S. Davis,university of maryland,United States,NIPS,a probabilistic framework for multimodal retrieval using integrative indian buffet process.,2,https://proceedings.neurips.cc/paper/2014/hash/d38901788c533e8286cb6400b40b386d-Abstract.html,https://dblp.org/rec/conf/nips/OzdemirD14
2607,2014,A. P. Sarath Chandar,"mila, polytechnique montreal",Canada,Amrita Saha,ibm india research lab,,NIPS,an autoencoder approach to learning bilingual word representations.,7,https://proceedings.neurips.cc/paper/2014/hash/2bcab9d935d219641434683dd9d18a03-Abstract.html,https://dblp.org/rec/conf/nips/PLLKRRS14
2608,2014,Deepti Pachauri,3m,United States,Vikas Singh,uw-madison,United States,NIPS,permutation diffusion maps (pdm) with application to the image association problem in computer vision.,4,https://proceedings.neurips.cc/paper/2014/hash/e7b24b112a44fdd9ee93bdf998c6ca0e-Abstract.html,https://dblp.org/rec/conf/nips/PachauriKSS14
2609,2014,Brooks Paige,alan turing institute / university of cambridge,United Kingdom,Yee Whye Teh,"university of oxford, deepmind",United Kingdom,NIPS,asynchronous anytime sequential monte carlo.,4,https://proceedings.neurips.cc/paper/2014/hash/7eb7eabbe9bd03c2fc99881d04da9cbd-Abstract.html,https://dblp.org/rec/conf/nips/PaigeWDT14
2610,2014,Xinghao Pan,uc berkeley,United States,Michael I. Jordan,uc berkeley,United States,NIPS,parallel double greedy submodular maximization.,5,https://proceedings.neurips.cc/paper/2014/hash/eb160de1de89d9058fcb0b968dbbbd68-Abstract.html,https://dblp.org/rec/conf/nips/PanJGBJ14
2611,2014,Yunpeng Pan,jd.com -- jd x robotics research center,"China, United States",Evangelos A. Theodorou,georgia tech,United States,NIPS,probabilistic differential dynamic programming.,2,https://proceedings.neurips.cc/paper/2014/hash/7fec306d1e665bc9c748b5d2b99a6e97-Abstract.html,https://dblp.org/rec/conf/nips/PanT14
2612,2014,Shameem Puthiya Parambath,université de technologie de compiègne,France,Yves Grandvalet,université de technologie de compiégne,,NIPS,optimizing f-measures by cost-sensitive classification.,3,https://proceedings.neurips.cc/paper/2014/hash/678a1491514b7f1006d605e9161946b1-Abstract.html,https://dblp.org/rec/conf/nips/ParambathUG14
2613,2014,Harsh H. Pareek,ut austin,United States,Pradeep Ravikumar,carnegie mellon university,United States,NIPS,a representation theory for ranking functions.,2,https://proceedings.neurips.cc/paper/2014/hash/d96409bf894217686ba124d7356686c9-Abstract.html,https://dblp.org/rec/conf/nips/PareekR14
2614,2014,Dohyung Park,ut austin,United States,Sujay Sanghavi,ut-austin,United States,NIPS,greedy subspace clustering.,3,https://proceedings.neurips.cc/paper/2014/hash/856fc81623da2150ba2210ba1b51d241-Abstract.html,https://dblp.org/rec/conf/nips/ParkCS14
2615,2014,Luca Pasa,università degli studi di padova,Italy,Alessandro Sperduti,università degli studi di padova,Italy,NIPS,pre-training of recurrent neural networks via linear autoencoders.,2,https://proceedings.neurips.cc/paper/2014/hash/f0fcf351df4eb6786e9bb6fc4e2dee02-Abstract.html,https://dblp.org/rec/conf/nips/PasaS14
2616,2014,Kaustubh R. Patil,affective brain lab,United Kingdom,Bradley C. Love,university college london,United Kingdom,NIPS,optimal teaching for limited-capacity human learners.,4,https://proceedings.neurips.cc/paper/2014/hash/84438b7aae55a0638073ef798e50b4ef-Abstract.html,https://dblp.org/rec/conf/nips/PatilZKL14
2617,2014,Giorgio Patrini,australian national university / nicta,Australia,Paul Rivera,none,Nan,NIPS,(almost) no label no cry.,4,https://proceedings.neurips.cc/paper/2014/hash/a8baa56554f96369ab93e4f3bb068c22-Abstract.html,https://dblp.org/rec/conf/nips/PatriniNCR14
2618,2014,Romain Paulus,metamind,United States,Christopher D. Manning,stanford university,United States,NIPS,global belief recursive neural networks.,3,https://proceedings.neurips.cc/paper/2014/hash/1415db70fe9ddb119e23e9b2808cde38-Abstract.html,https://dblp.org/rec/conf/nips/PaulusSM14
2619,2014,Marek Petrik,,,Dharmashankar Subramanian,,,NIPS,raam - the benefits of robustness in approximating aggregated mdps in reinforcement learning.,2,https://proceedings.neurips.cc/paper/2014/hash/731c83db8d2ff01bdc000083fd3c3740-Abstract.html,https://dblp.org/rec/conf/nips/PetrikS14
2620,2014,Bilal Piot,cnrs,France,Olivier Pietquin,université de lille 1,,NIPS,difference of convex functions programming for reinforcement learning.,3,https://proceedings.neurips.cc/paper/2014/hash/50905d7b2216bfeccb5b41016357176b-Abstract.html,https://dblp.org/rec/conf/nips/PiotGP14
2621,2014,Marthinus Christoffel du Plessis,tokyo institute of technology,Japan,Masashi Sugiyama,riken / university of tokyo,Japan,NIPS,analysis of learning from positive and unlabeled data.,3,https://proceedings.neurips.cc/paper/2014/hash/35051070e572e47d2c26c241ab88307f-Abstract.html,https://dblp.org/rec/conf/nips/PlessisNS14
2622,2014,Adarsh Prasad,,,Dhruv Batra,,,NIPS,submodular meets structured - finding diverse subsets in exponentially-large structured item sets.,3,https://proceedings.neurips.cc/paper/2014/hash/8d9a0adb7c204239c9635426f35c9522-Abstract.html,https://dblp.org/rec/conf/nips/PrasadJB14
2623,2014,Patrick Putzky,max planck institute for biological cybernetics,Germany,Jakob H. Macke,university of tübingen & mpi is tübingen,Germany,NIPS,a bayesian model for identifying hierarchically organised states in neural population activity.,4,https://proceedings.neurips.cc/paper/2014/hash/1bc0249a6412ef49b07fe6f62e6dc8de-Abstract.html,https://dblp.org/rec/conf/nips/PutzkyFBM14
2624,2014,Jing Qian,boston university,United States,Venkatesh Saligrama,boston university,United States,NIPS,efficient minimax signal detection on graphs.,2,https://proceedings.neurips.cc/paper/2014/hash/28fc2782ea7ef51c1104ccf7b9bea13d-Abstract.html,https://dblp.org/rec/conf/nips/QianS14
2625,2014,Danfeng Qin,"computer vision lab, eth zurich",Switzerland,Luc Van Gool,"computer vision lab, eth zurich",Switzerland,NIPS,quantized kernel learning for feature matching.,4,https://proceedings.neurips.cc/paper/2014/hash/02522a2b2726fb0a03bb19f2d8d9524d-Abstract.html,https://dblp.org/rec/conf/nips/QinCGG14
2626,2014,Qing Qu,,,John Wright 0001,,,NIPS,finding a sparse vector in a subspace - linear sparsity using alternating directions.,3,https://proceedings.neurips.cc/paper/2014/hash/955a1584af63a546588caae4d23840b3-Abstract.html,https://dblp.org/rec/conf/nips/QuSW14
2627,2014,Minh Ha Quang,istituto italiano di tecnologia,Italy,Vittorio Murino,istituto italiano di tecnologia,Italy,NIPS,log-hilbert-schmidt metric between positive definite operators on hilbert spaces.,3,https://proceedings.neurips.cc/paper/2014/hash/f7664060cc52bc6f3d620bcedc94a4b6-Abstract.html,https://dblp.org/rec/conf/nips/QuangSM14
2628,2014,Qichao Que,the ohio state university,United States,Yusu Wang,ohio state university,United States,NIPS,learning with fredholm kernels.,3,https://proceedings.neurips.cc/paper/2014/hash/35464c848f410e55a13bb9d78e7fddd0-Abstract.html,https://dblp.org/rec/conf/nips/QueBW14
2629,2014,Tapani Raiko,apple inc.,United States,Yoshua Bengio,university of montreal,Canada,NIPS,iterative neural autoregressive distribution estimator nade-k.,4,https://proceedings.neurips.cc/paper/2014/hash/555d6702c950ecb729a966504af0a635-Abstract.html,https://dblp.org/rec/conf/nips/RaikoLCB14
2630,2014,Arun Rajkumar,indian institute of technology madras,India,Shivani Agarwal 0001,university of pennsylvania,United States,NIPS,online decision-making in general combinatorial spaces.,2,https://proceedings.neurips.cc/paper/2014/hash/f4a4da9aa7eadfd23c7bdb7cf57b3112-Abstract.html,https://dblp.org/rec/conf/nips/Rajkumar014
2631,2014,Syama Sundar Rangapuram,saarland university,Germany,Matthias Hein 0001,university of tübingen,Germany,NIPS,tight continuous relaxation of the balanced k-cut problem.,3,https://proceedings.neurips.cc/paper/2014/hash/f60bb6bb4c96d4df93c51bd69dcc15a0-Abstract.html,https://dblp.org/rec/conf/nips/RangapuramM014
2632,2014,Siamak Ravanbakhsh,carnegie mellon university,United States,Russell Greiner,university of alberta,Canada,NIPS,augmentative message passing for traveling salesman problem and graph partitioning.,3,https://proceedings.neurips.cc/paper/2014/hash/d1c38a09acc34845c6be3a127a5aacaf-Abstract.html,https://dblp.org/rec/conf/nips/RavanbakhshRG14
2633,2014,Meisam Razaviyayn,university of minnesota,United States,Jong-Shi Pang,none,Nan,NIPS,parallel successive convex approximation for nonsmooth nonconvex optimization.,4,https://proceedings.neurips.cc/paper/2014/hash/68053af2923e00204c3ca7c6a3150cf7-Abstract.html,https://dblp.org/rec/conf/nips/RazaviyaynHLP14
2634,2014,Khaled S. Refaat,waymo,United States,Adnan Darwiche,ucla,United States,NIPS,decomposing parameter estimation problems.,3,https://proceedings.neurips.cc/paper/2014/hash/afda332245e2af431fb7b672a68b659d-Abstract.html,https://dblp.org/rec/conf/nips/RefaatCD14
2635,2014,Emile Richard,amazon,United States,Andrea Montanari,stanford,United States,NIPS,a statistical model for tensor pca.,2,https://proceedings.neurips.cc/paper/2014/hash/b5488aeff42889188d03c9895255cecc-Abstract.html,https://dblp.org/rec/conf/nips/RichardM14
2636,2014,Emile Richard,amazon,United States,Jean-Philippe Vert,google,United States,NIPS,tight convex relaxations for sparse matrix factorization.,3,https://proceedings.neurips.cc/paper/2014/hash/86d7c8a08b4aaa1bc7c599473f5dddda-Abstract.html,https://dblp.org/rec/conf/nips/RichardOV14
2637,2014,James Ridgway,crest-ensae and dauphine,France,Feng Liang,univ. of illinois urbana-champaign,United States,NIPS,pac-bayesian auc classification and scoring.,4,https://proceedings.neurips.cc/paper/2014/hash/7fe1f8abaad094e0b5cb1b01d712f708-Abstract.html,https://dblp.org/rec/conf/nips/RidgwayACL14
2638,2014,Guy Rosman,massachusetts institute of technology,United States,Daniela Rus,massachusetts institute of technology,United States,NIPS,coresets for k-segmentation of streaming data.,5,https://proceedings.neurips.cc/paper/2014/hash/bca82e41ee7b0833588399b1fcd177c7-Abstract.html,https://dblp.org/rec/conf/nips/RosmanVFFR14
2639,2014,Nicholas Ruozzi,columbia university,United States,Tony Jebara,spotify,United States,NIPS,making pairwise binary graphical models attractive.,2,https://proceedings.neurips.cc/paper/2014/hash/b55ec28c52d5f6205684a473a2193564-Abstract.html,https://dblp.org/rec/conf/nips/RuozziJ14
2640,2014,Daniel Russo 0001,columbia university,United States,Benjamin Van Roy,stanford university,United States,NIPS,learning to optimize via information-directed sampling.,2,https://proceedings.neurips.cc/paper/2014/hash/301ad0e3bd5cb1627a2044908a42fdc2-Abstract.html,https://dblp.org/rec/conf/nips/RussoR14
2641,2014,Alaa Saade,ens,France,Lenka Zdeborová,epfl,Switzerland,NIPS,spectral clustering of graphs with the bethe hessian.,3,https://proceedings.neurips.cc/paper/2014/hash/63923f49e5241343aa7acb6a06a751e7-Abstract.html,https://dblp.org/rec/conf/nips/SaadeKZ14
2642,2014,Sivan Sabato,ben gurion university,Israel,Rémi Munos,google deepmind,United States,NIPS,active regression by stratification.,2,https://proceedings.neurips.cc/paper/2014/hash/6883966fd8f918a4aa29be29d2c386fb-Abstract.html,https://dblp.org/rec/conf/nips/SabatoM14
2643,2014,Mohammad J. Saberian,netflix,United States,Nuno Vasconcelos,uc san diego,United States,NIPS,multi-resolution cascades for multiclass object detection.,2,https://proceedings.neurips.cc/paper/2014/hash/a1d50185e7426cbb0acad1e6ca74b9aa-Abstract.html,https://dblp.org/rec/conf/nips/SaberianV14
2644,2014,Peter J. Sadowski,university of hawai‘i,United States,Pierre Baldi,uc irvine,United States,NIPS,searching for higgs boson decay modes with deep learning.,3,https://proceedings.neurips.cc/paper/2014/hash/e1d5be1c7f2f456670de3d53c7b54f4a-Abstract.html,https://dblp.org/rec/conf/nips/SadowskiWB14
2645,2014,Amir Sani,"centre d'economie de la sorbonne, cnrs",France,Alessandro Lazaric,facebook artificial intelligence research,United States,NIPS,exploiting easy data in online optimization.,3,https://proceedings.neurips.cc/paper/2014/hash/01f78be6f7cad02658508fe4616098a9-Abstract.html,https://dblp.org/rec/conf/nips/SaniNL14
2646,2014,Somdeb Sarkhel,university of texas at dallas,United States,Vibhav Gogate,ut dallas,United States,NIPS,an integer polynomial programming based framework for lifted map inference.,4,https://proceedings.neurips.cc/paper/2014/hash/26751be1181460baf78db8d5eb7aad39-Abstract.html,https://dblp.org/rec/conf/nips/SarkhelVSG14
2647,2014,Cristina Savin,university of cambridge,"England, United Kingdom",Sophie Denève,"gnt, ecole normale superieure",France,NIPS,spatio-temporal representations of uncertainty in spiking neural networks.,2,https://proceedings.neurips.cc/paper/2014/hash/4e2545f819e67f0615003dd7e04a6087-Abstract.html,https://dblp.org/rec/conf/nips/SavinD14
2648,2014,Shreya Saxena,massachusetts institute of technology,United States,Munther A. Dahleh,massachusetts institute of tehcnology,United States,NIPS,real-time decoding of an integrate and fire encoder.,2,https://proceedings.neurips.cc/paper/2014/hash/41a60377ba920919939d83326ebee5a1-Abstract.html,https://dblp.org/rec/conf/nips/SaxenaD14
2649,2014,Michael Schober,mpi for intelligent systems,Germany,Philipp Hennig,university of tübingen and mpi tübingen,Germany,NIPS,probabilistic ode solvers with runge-kutta means.,3,https://proceedings.neurips.cc/paper/2014/hash/59b90e1005a220e2ebc542eb9d950b1e-Abstract.html,https://dblp.org/rec/conf/nips/SchoberDH14
2650,2014,Hanie Sedghi,,,Edmond A. Jonckheere,,,NIPS,multi-step stochastic admm in high dimensions - applications to sparse optimization and matrix decomposition.,3,https://proceedings.neurips.cc/paper/2014/hash/8fb5f8be2aa9d6c64a04e3ab9f63feee-Abstract.html,https://dblp.org/rec/conf/nips/SedghiAJ14
2651,2014,Christof Seiler,stanford university,United States,Susan P. Holmes,stanford university,United States,NIPS,positive curvature and hamiltonian monte carlo.,3,https://proceedings.neurips.cc/paper/2014/hash/beed13602b9b0e6ecb5b568ff5058f07-Abstract.html,https://dblp.org/rec/conf/nips/SeilerRH14
2652,2014,João D. Semedo,carnegie mellon university,United States,Byron M. Yu,carnegie mellon university,United States,NIPS,extracting latent structure from multiple interacting neural populations.,5,https://proceedings.neurips.cc/paper/2014/hash/1373b284bc381890049e92d324f56de0-Abstract.html,https://dblp.org/rec/conf/nips/SemedoZKMY14
