,year,first-author,first-author-affiliation,first-author-author-affiliation-country,last-author,last-author-affiliation,last-author-affiliation-country,journal/conference,title,number-of-authors,paper-url,DBLP-url
530,2016,Changkyu Song,,,Vladimir Pavlovic,,,AAAI,Fast ADMM Algorithm for Distributed Optimization with Adaptive Penalty.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12013,https://dblp.org/rec/conf/aaai/SongYP16
531,2016,Yang Song,,,Jun Zhu 0001,,,AAAI,Bayesian Matrix Completion via Adaptive Relaxed Spectral Regularization.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12007,https://dblp.org/rec/conf/aaai/SongZ16
532,2016,Akihisa Sonoda,,,Makoto Yokoo,,,AAAI,False-Name-Proof Locations of Two Facilities - Economic and Algorithmic Approaches.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12081,https://dblp.org/rec/conf/aaai/SonodaTY16
533,2016,Shawn Squire,,,Marie desJardins,,,AAAI,Abstracting Complex Domains Using Modular Object-Oriented Markov Decision Processes.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12536,https://dblp.org/rec/conf/aaai/Squired16
534,2016,Shashank Srivastava,,,Tom M. Mitchell,,,AAAI,Inferring Interpersonal Relations in Narrative Summaries.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12173,https://dblp.org/rec/conf/aaai/SrivastavaCM16
535,2016,Siddharth Srivastava,,,Alessandro Pinto,,,AAAI,Metaphysics of Planning Domain Descriptions.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12493,https://dblp.org/rec/conf/aaai/SrivastavaRP16
536,2016,Cyril J. Stark,,,Cyril J. Stark,,,AAAI,Expressive Recommender Systems through Normalized Nonnegative Models.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11811,https://dblp.org/rec/conf/aaai/Stark16
537,2016,Lorenzo De Stefani,,,Fabio Vandin,,,AAAI,Reconstructing Hidden Permutations Using the Average-Precision (AP) Correlation Statistic.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12046,https://dblp.org/rec/conf/aaai/StefaniEUV16
538,2016,Marcel Steinmetz,,,Jörg Hoffmann 0001,,,AAAI,Towards Clause-Learning State Space Search - Learning to Recognize Dead-Ends.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11861,https://dblp.org/rec/conf/aaai/SteinmetzH16
539,2016,Roni Stern,,,Hilla Shinitzky,,,AAAI,Implementing Troubleshooting with Batch Repair.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12245,https://dblp.org/rec/conf/aaai/SternKS16
540,2016,Roni Stern,,,Levi H. S. Lelis,,,AAAI,What's Hot in Heuristic Search.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12234,https://dblp.org/rec/conf/aaai/SternL16
541,2016,Oliviero Stock,,,Fabio Pianesi,,,AAAI,Ethical Dilemmas for Adaptive Persuasion Systems.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12349,https://dblp.org/rec/conf/aaai/StockGP16
542,2016,Michal Stolba,,,Daniel L. Kovacs,,,AAAI,Competition of Distributed and Multiagent Planners (CoDMAP).,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11905,https://dblp.org/rec/conf/aaai/StolbaKK16
543,2016,Peter Stone,,,Peter Stone,,,AAAI,What's Hot at RoboCup.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12104,https://dblp.org/rec/conf/aaai/Stone16
544,2016,Svetlana Stoyanchev,,,Srinivas Bangalore,,,AAAI,Evaluation of Semantic Dependency Labeling Across Domains.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12316,https://dblp.org/rec/conf/aaai/StoyanchevSB16
545,2016,Lukas Studer,,,Heinz Koeppl,,,AAAI,Marginalized Continuous Time Bayesian Networks for Network Reconstruction from Incomplete Observations.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12387,https://dblp.org/rec/conf/aaai/StuderPZRMK16
546,2016,Shizhao Sun,,,Tie-Yan Liu,,,AAAI,On the Depth of Deep Neural Networks - A Theoretical View.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12073,https://dblp.org/rec/conf/aaai/SunCWLL16
547,2016,Baochen Sun,,,Kate Saenko,,,AAAI,Return of Frustratingly Easy Domain Adaptation.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12443,https://dblp.org/rec/conf/aaai/SunFS16
548,2016,Fei Sun 0001,,,Xueqi Cheng,,,AAAI,Inside Out - Two Jointly Predictive Models for Word Representations and Phrase Representations.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11783,https://dblp.org/rec/conf/aaai/SunGLXC16
549,2016,Danica J. Sutherland,,,Jeff G. Schneider,,,AAAI,Linear-Time Learning on Distributions with Approximate Kernel Embeddings.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12460,https://dblp.org/rec/conf/aaai/SutherlandOPS16
550,2016,Atena M. Tabakhi,,,Atena M. Tabakhi,,,AAAI,Pseudo-Tree Construction Heuristics for DCOPs with Variable Communication Times.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12262,https://dblp.org/rec/conf/aaai/Tabakhi16
551,2016,Mingkui Tan,,,Qinfeng (Javen) Shi,,,AAAI,Learning Sparse Confidence-Weighted Classifier on Very High Dimensional Data.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12329,https://dblp.org/rec/conf/aaai/TanYWHTS16
552,2016,Niket Tandon,,,Gerhard Weikum,,,AAAI,Commonsense in Parts - Mining Part-Whole Relations from the Web and Image Tags.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12337,https://dblp.org/rec/conf/aaai/TandonHURRW16
553,2016,Yuqing Tang,,,Katia P. Sycara,,,AAAI,Markov Argumentation Random Fields.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12415,https://dblp.org/rec/conf/aaai/TangOS16
554,2016,Jiliang Tang,,,Huan Liu 0001,,,AAAI,Recommendation with Social Dimensions.,7,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11962,https://dblp.org/rec/conf/aaai/TangWHYBCL16
555,2016,Mateusz Krzysztof Tarkowski,,,Michael J. Wooldridge,,,AAAI,Closeness Centrality for Networks with Overlapping Community Structure.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12149,https://dblp.org/rec/conf/aaai/TarkowskiSRMW16
556,2016,Ashwini Kishore Tonge,,,Cornelia Caragea,,,AAAI,Image Privacy Prediction Using Deep Features.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12109,https://dblp.org/rec/conf/aaai/TongeC16
557,2016,Lisa Torrey,,,Laura Desmond,,,AAAI,The Turing Test in the Classroom.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12248,https://dblp.org/rec/conf/aaai/TorreyJSPD16
558,2016,Aristide C. Y. Tossou,,,Christos Dimitrakakis,,,AAAI,Algorithms for Differentially Private Multi-Armed Bandits.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11906,https://dblp.org/rec/conf/aaai/TossouD16
559,2016,Lam Tran,,,Ji Liu 0002,,,AAAI,Privacy-CNH - A Framework to Detect Photo Privacy with Convolutional Neural Network using Hierarchical Features.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12232,https://dblp.org/rec/conf/aaai/TranKJ016
560,2016,Yao-Hung Hubert Tsai,,,Yu-Chiang Frank Wang,,,AAAI,Domain-Constraint Transfer Coding for Imbalanced Unsupervised Domain Adaptation.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11776,https://dblp.org/rec/conf/aaai/TsaiHCYW16
561,2016,Masashi Tsubaki,,,Yuji Matsumoto 0001,,,AAAI,Non-Linear Similarity Learning for Compositionality.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12373,https://dblp.org/rec/conf/aaai/TsubakiDSM16
562,2016,Paolo Turrini,,,Paolo Turrini,,,AAAI,Computing Rational Decisions In Extensive Games With Limited Foresight.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11787,https://dblp.org/rec/conf/aaai/Turrini16
563,2016,Diego de Uña,,,Peter J. Stuckey,,,AAAI,Steiner Tree Problems with Side Constraints Using Constraint Programming.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12124,https://dblp.org/rec/conf/aaai/UnaGSS16
564,2016,Vaibhav V. Unhelkar,,,Julie A. Shah,,,AAAI,"ConTaCT - Deciding to Communicate during Time-Critical Collaborative Tasks in Unknown, Deterministic Domains.",2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11913,https://dblp.org/rec/conf/aaai/UnhelkarS16
565,2016,Jacopo Urbani,,,Markus Krötzsch,,,AAAI,Column-Oriented Datalog Materialization for Large Knowledge Graphs.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12341,https://dblp.org/rec/conf/aaai/UrbaniJK16
566,2016,Daniel Urieli,,,Peter Stone,,,AAAI,Autonomous Electricity Trading Using Time-of-Use Tariffs in a Competitive Market.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12538,https://dblp.org/rec/conf/aaai/UrieliS16
567,2016,Tommaso Urli,,,Pascal Van Hentenryck,,,AAAI,Intelligent Habitat Restoration Under Uncertainty.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11969,https://dblp.org/rec/conf/aaai/UrliBKH16
568,2016,Satya Gautam Vadlamudi,,,Subbarao Kambhampati,,,AAAI,A Combinatorial Search Perspective on Diverse Solution Generation.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12498,https://dblp.org/rec/conf/aaai/VadlamudiK16
569,2016,Richard Anthony Valenzano,,,Fan Xie 0001,,,AAAI,On the Completeness of Best-First Search Variants That Use Random Exploration.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12520,https://dblp.org/rec/conf/aaai/Valenzano016
570,2016,Mauro Vallati,,,Thomas Leo McCluskey,,,AAAI,Efficient Macroscopic Urban Traffic Models for Reducing Congestion - A PDDL+ Planning Approach.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11985,https://dblp.org/rec/conf/aaai/VallatiMSCM16
571,2016,Pradeep Varakantham,,,Hoong Chuin Lau,,,AAAI,A Proactive Sampling Approach to Project Scheduling under Uncertainty.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12244,https://dblp.org/rec/conf/aaai/VarakanthamFL16
572,2016,Oscar Samuel Veliz,,,Oscar Samuel Veliz,,,AAAI,Evaluating the Robustness of Game Theoretic Solutions When Using Abstraction.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12060,https://dblp.org/rec/conf/aaai/Veliz16
573,2016,Oscar Veliz,,,Christopher Kiekintveld,,,AAAI,Teaching Automated Strategic Reasoning Using Capstone Tournaments.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12288,https://dblp.org/rec/conf/aaai/VelizGK16
574,2016,Alakananda Vempala,,,Eduardo Blanco 0002,,,AAAI,Complementing Semantic Roles with Temporally Anchored Spatial Knowledge - Crowdsourced Annotations and Experiments.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12258,https://dblp.org/rec/conf/aaai/VempalaB16
575,2016,Arun Venkatraman,,,Byron Boots,,,AAAI,Online Instrumental Variable Regression with Applications to Online Linear System Identification.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11932,https://dblp.org/rec/conf/aaai/VenkatramanSHBB16
576,2016,Amar Viswanathan,,,Amar Viswanathan,,,AAAI,Pragmatic Querying in Heterogeneous Knowledge Graphs.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12468,https://dblp.org/rec/conf/aaai/Viswanathan16
577,2016,James R. Voss,,,Luis Rademacher,,,AAAI,The Hidden Convexity of Spectral Clustering.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12307,https://dblp.org/rec/conf/aaai/VossBR16
578,2016,Johannes Peter Wallner,,,Matti Järvisalo,,,AAAI,Complexity Results and Algorithms for Extension Enforcement in Abstract Argumentation.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12228,https://dblp.org/rec/conf/aaai/WallnerNJ16
579,2016,Toby Walsh,,,Toby Walsh,,,AAAI,Strategic Behaviour When Allocating Indivisible Goods.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12188,https://dblp.org/rec/conf/aaai/Walsh16
580,2016,Shengxian Wan,,,Xueqi Cheng,,,AAAI,A Deep Architecture for Semantic Matching with Multiple Positional Sentence Representations.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11897,https://dblp.org/rec/conf/aaai/WanLGXPC16
581,2016,Hai Wan,,,Yan Zhang 0003,,,AAAI,Query Answering with Inconsistent Existential Rules under Stable Model Semantics.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11854,https://dblp.org/rec/conf/aaai/WanZXHZ16
582,2016,Shuai Wang 0020,,,Sherry Emery,,,AAAI,Identifying Search Keywords for Finding Relevant Social Media Posts.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12199,https://dblp.org/rec/conf/aaai/WangC0E16
583,2016,Biao Wang,,,Xue Liu 0001,,,AAAI,DRIMUX - Dynamic Rumor Influence Minimization with User Experience in Social Networks.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11878,https://dblp.org/rec/conf/aaai/WangCFSWL16
584,2016,Tong Wang 0007,,,Jipeng Qiang,,,AAAI,Text Simplification Using Neural Machine Translation.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11944,https://dblp.org/rec/conf/aaai/WangCRQ16
585,2016,Linlin Wang,,,Gerard de Melo,,,AAAI,Morphological Segmentation with Window LSTM Neural Networks.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12517,https://dblp.org/rec/conf/aaai/WangCXM16
586,2016,Yiyuan Wang,,,Minghao Yin,,,AAAI,Two Efficient Local Search Algorithms for Maximum Weight Clique Problem.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11915,https://dblp.org/rec/conf/aaai/WangCY16
587,2016,Xin Wang 0045,,,Siwei Lyu,,,AAAI,Co-Regularized PLSA for Multi-Modal Learning.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11845,https://dblp.org/rec/conf/aaai/WangCYL16
588,2016,Zhe Wang 0019,,,Wen Gao 0001,,,AAAI,Affinity Preserving Quantization for Hashing - A Vector Quantization Approach to Compact Learn Binary Codes.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12117,https://dblp.org/rec/conf/aaai/WangDHG16
589,2016,Xin Wang 0019,,,Jiajun Bu,,,AAAI,Recommending Groups to Users Using User-Group Engagement and Time-Dependent Matrix Factorization.,6,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12071,https://dblp.org/rec/conf/aaai/WangDNGEB16
590,2016,Hua Wang 0007,,,Heng Huang,,,AAAI,Drosophila Gene Expression Pattern Annotations via Multi-Instance Biological Relevance Learning.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12322,https://dblp.org/rec/conf/aaai/WangDZGH16
591,2016,Shuyang Wang,,,Yun Fu 0001,,,AAAI,Face Behind Makeup.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12044,https://dblp.org/rec/conf/aaai/WangF16
592,2016,Chunyu Wang,,,Alan L. Yuille,,,AAAI,Recognizing Actions in 3D Using Action-Snippets and Activated Simplices.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12108,https://dblp.org/rec/conf/aaai/WangFWY16
593,2016,Yu-Xiong Wang,,,Martial Hebert,,,AAAI,Learning by Transferring from Unsupervised Universal Sources.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12531,https://dblp.org/rec/conf/aaai/WangH16
594,2016,Boyue Wang,,,Baocai Yin,,,AAAI,Product Grassmann Manifold Representation and Its LRR Models.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12197,https://dblp.org/rec/conf/aaai/WangHGSY16
595,2016,Xiao Wang,,,Weixiong Zhang,,,AAAI,Semantic Community Identification in Large Attribute Networks.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11964,https://dblp.org/rec/conf/aaai/WangJCYZ16
596,2016,Baiyang Wang,,,Diego Klabjan,,,AAAI,Temporal Topic Analysis with Endogenous and Exogenous Processes.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11951,https://dblp.org/rec/conf/aaai/WangK16
597,2016,Shouyi Wang,,,Wanpracha Art Chaovalitwongse,,,AAAI,An Efficient Time Series Subsequence Pattern Mining and Prediction Framework with an Application to Respiratory Motion Prediction.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12544,https://dblp.org/rec/conf/aaai/WangKXBC16
598,2016,Tao Wang 0011,,,Haibin Ling,,,AAAI,Path Following with Adaptive Path Estimation for Graph Matching.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12152,https://dblp.org/rec/conf/aaai/WangL16
599,2016,Guangrun Wang,,,Qing Wang 0018,,,AAAI,DARI - Distance Metric and Representation Integration for Person Verification.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12220,https://dblp.org/rec/conf/aaai/WangLDLW16
600,2016,Zhangyang Wang,,,Thomas S. Huang,,,AAAI,Learning Deep ℓ0 Encoders.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11833,https://dblp.org/rec/conf/aaai/WangLH16
601,2016,Donghui Wang,,,Yueting Zhuang,,,AAAI,Relational Knowledge Transfer for Zero-Shot Learning.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11802,https://dblp.org/rec/conf/aaai/WangLLZ16
602,2016,Yiyang Wang,,,Zhixun Su,,,AAAI,Linearized Alternating Direction Method with Penalization for Nonconvex and Nonsmooth Optimization.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11988,https://dblp.org/rec/conf/aaai/WangLSS16
603,2016,Yiqi Wang,,,Charles Schmitt,,,AAAI,Business Event Curation - Merging Human and Automated Approaches.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11947,https://dblp.org/rec/conf/aaai/WangMLFS16
604,2016,Dongxia Wang,,,Yang Liu 0003,,,AAAI,Is It Harmful When Advisors Only Pretend to Be Honest?,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12026,https://dblp.org/rec/conf/aaai/WangMZL16
605,2016,Zhiguang Wang,,,James Lo,,,AAAI,Adaptive Normalized Risk-Averting Training for Deep Neural Networks.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11765,https://dblp.org/rec/conf/aaai/WangOL16
606,2016,Boyu Wang 0002,,,Borja Balle,,,AAAI,Multitask Generalized Eigenvalue Program.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11999,https://dblp.org/rec/conf/aaai/WangPB16
607,2016,Yining Wang 0001,,,Aarti Singh,,,AAAI,Noise-Adaptive Margin-Based Active Learning and Lower Bounds under Tsybakov Noise Condition.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11872,https://dblp.org/rec/conf/aaai/WangS16
608,2016,Chenguang Wang,,,Jiawei Han 0001,,,AAAI,Text Classification with Heterogeneous Information Network Kernels.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12392,https://dblp.org/rec/conf/aaai/WangSLZH16
609,2016,Jim Jing-Yan Wang,,,Xin Gao 0001,,,AAAI,Optimizing Multivariate Performance Measures from Multi-View Data.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12120,https://dblp.org/rec/conf/aaai/WangTG16
610,2016,Xingfu Wang,,,Litao Wu,,,AAAI,Toward a Better Understanding of Deep Neural Network Based Acoustic Modelling - An Empirical Investigation.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12132,https://dblp.org/rec/conf/aaai/WangWCW16
611,2016,Zhen Wang,,,Bo An 0001,,,AAAI,Computing Optimal Monitoring Strategy for Detecting Terrorist Plots.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12063,https://dblp.org/rec/conf/aaai/WangYA16
612,2016,Di Wang 0008,,,Xiuzi Ye,,,AAAI,Semi-Supervised Dictionary Learning via Structural Sparse Preserving.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11980,https://dblp.org/rec/conf/aaai/WangZFY16
613,2016,Jingya Wang,,,Shaogang Gong,,,AAAI,Video Semantic Clustering with Sparse and Incomplete Tags.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12034,https://dblp.org/rec/conf/aaai/WangZG16
614,2016,Jianqiao Wangni,,,Ning Chen,,,AAAI,Nonlinear Feature Extraction with Max-Margin Data Shifting.,2,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12403,https://dblp.org/rec/conf/aaai/WangniC16
615,2016,Xiaokai Wei,,,Philip S. Yu,,,AAAI,Unsupervised Feature Selection on Networks - A Generative View.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12463,https://dblp.org/rec/conf/aaai/WeiCY16
616,2016,Ying Wei 0001,,,Qiang Yang 0001,,,AAAI,Instilling Social to Physical - Co-Regularized Heterogeneous Transfer Learning.,5,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12308,https://dblp.org/rec/conf/aaai/WeiZLS016
617,2016,Jacob Whitehill,,,Jacob Whitehill,,,AAAI,Exploiting an Oracle That Reports AUC Scores in Machine Learning Contests.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11767,https://dblp.org/rec/conf/aaai/Whitehill16
618,2016,Michael L. Wick,,,Adam Craig Pocock,,,AAAI,Minimally-Constrained Multilingual Embeddings via Artificial Code-Switching.,3,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12464,https://dblp.org/rec/conf/aaai/WickKP16
619,2016,Tom Williams 0001,,,Tom Williams 0001,,,AAAI,Architectural Mechanisms for Situated Natural Language Understanding in Uncertain and Open Worlds.,1,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11806,https://dblp.org/rec/conf/aaai/Williams16
620,2016,John K. Williams,,,Jeff McDonald,,,AAAI,Adaptable Regression Method for Ensemble Consensus Forecasting.,4,http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12492,https://dblp.org/rec/conf/aaai/WilliamsNKM16
