,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1008,Jiachen Li,"University of California, Berkeley",Chiho Choi,Honda Research Institute US,EvolveGraph: Multi-Agent Trajectory Prediction with Dynamic Relational Reasoning
1009,LEI BAI,"UNSW, Sydney",Can Wang,Griffith University,Adaptive Graph Convolutional Recurrent Network for Traffic Forecasting
1010,Sam Schoenholz,Google Brain,Dogus Cubuk,Google Brain,JAX MD: A Framework for Differentiable Physics
1011,Nitin Kamra,University of Southern California,Yan Liu,University of Southern California,Multi-agent Trajectory Prediction with Fuzzy Query Attention
1012,Guiliang Liu,Simon Fraser University,Mehrsan Javan,SPORTLOGiQ,Learning Agent Representations for Ice Hockey
1013,Louis Chen,Naval Postgraduate School,Karthik Natarajan,Singapore University of Technology and Design,Correlation Robust Influence Maximization
1014,Yeshwanth Cherapanamjeri,UC Berkeley,Jelani Nelson,UC Berkeley,On Adaptive Distance Estimation
1015,Venkata Gandikota,Syracuse University,Soumyabrata Pal,University of Massachusetts Amherst,Recovery of sparse linear classifiers from mixture of responses
1016,Sandrine Peche,"LPSM, Université Paris Diderot",Vianney Perchet,ENSAE & Criteo AI Lab,Robustness of Community Detection to Random Geometric Perturbations
1017,Vasileios Charisopoulos,Cornell University,Anil Damle,Cornell University,Entrywise convergence of iterative methods for eigenproblems
1018,Jonathan Lacotte,Stanford University,Mert Pilanci,Stanford,Optimal Iterative Sketching Methods with the Subsampled Randomized Hadamard Transform
1019,Xiang Wang,Duke University,Rong Ge,Duke University,Beyond Lazy Training for Over-parameterized Tensor Decomposition
1020,Michal Derezinski,UC Berkeley,Michael W Mahoney,UC Berkeley,Improved guarantees and a multiple-descent curve for Column Subset Selection and the Nystrom method
1021,Michal Derezinski,UC Berkeley,Michael W Mahoney,UC Berkeley,Precise expressions for random projections: Low-rank approximation and randomized Newton
1022,Adel Elmahdy,University of Minnesota,Soheil Mohajer,University of Minnesota,Matrix Completion with Hierarchical Graph Side Information
1023,Jiezhong Qiu,Tsinghua University,Jie Tang,Tsinghua University,A Matrix Chernoff Bound for Markov Chains and Its Application to Co-occurrence Matrices
1024,Kevin Bello,Purdue University,Jean Honorio,Purdue University,Fairness constraints can help exact inference in structured prediction
1025,Michal Derezinski,UC Berkeley,Michael W Mahoney,UC Berkeley,Exact expressions for double descent and implicit regularization via surrogate random design
1026,Yi Hao,"University of California, San Diego",Vaishakh R Ravindrakumar,UC San Diego,"SURF: A Simple, Universal, Robust, Fast Distribution Learning Algorithm"
1027,Xujiang Zhao,The University of Texas at Dallas,Jin-Hee Cho,Virginia Tech,Uncertainty Aware Semi-Supervised Learning on Graph Data
1028,Peng Cui,Tsinghua University,Jun Zhu,Tsinghua University,Calibrated Reliable Regression using Maximum Mean Discrepancy
1029,Weitang Liu,UC San Diego,Sharon Li,University of Wisconsin-Madison,Energy-based Out-of-distribution Detection
1030,Aaron Lou,Cornell University,Christopher De Sa,Cornell,Neural Manifold Ordinary Differential Equations
1031,Sang-gil Lee,Seoul National University,Sungroh Yoon,Seoul National University,NanoFlow: Scalable Normalizing Flows with Sublinear Parameter Complexity
1032,Luke Rast,Harvard University,Jan Drugowitsch,Harvard Medical School,Adaptation Properties Allow Identification of Optimized Neural Codes
1033,Rylan Schaeffer,Harvard University,Ila Fiete,Massachusetts Institute of Technology,Reverse-engineering recurrent neural network solutions to a hierarchical inference task for mice
1034,Samuel Håkansson,Chalmers University of Technology,Fredrik Johansson,Chalmers University of Technology,Learning to search efficiently for causally near-optimal treatments
1035,Aahlad Puli,NYU,Rajesh Ranganath,New York University,General Control Functions for Causal Effect Estimation from IVs
1036,Sanghack Lee,Columbia University,Elias Bareinboim,Columbia University,Characterizing Optimal Mixed Policies: Where to Intervene and What to Observe
1037,Chandler Squires,Massachusetts Institute of Technology,Karthikeyan Shanmugam,"IBM Research, NY",Active Structure Learning of Causal DAGs via Directed Clique Trees
1038,Peter W Glynn,Stanford University,Mohammad Rasouli,Stanford University,Adaptive Experimental Design with Temporal Interference: A Maximum Likelihood Approach
1039,Qi Zhou,University of Science and Technology of China,Jie Wang,University of Science and Technology of China,Promoting Stochasticity for Expressive Policies via a Simple and Efficient Regularization Method
1040,Tom Yan,Carnegie Mellon University,Alexander Peysakhovich,Facebook,Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions
1041,Arnab Bhattacharyya,National University of Singapore,N. V.  Vinodchandran,University of Nebraska,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning
1042,Mohsen Bayati,Stanford University,Khashayar Khosravi,Google Research,Unreasonable Effectiveness of Greedy Algorithms in Multi-Armed Bandit with Many Arms
1043,Nikolai Karpov,Indiana University Bloomington,Qin Zhang,Indiana University Bloomington,Batched Coarse Ranking in Multi-Armed Bandits
1044,Kyungjae Lee,Seoul National University,Songhwai Oh,Seoul National University,Optimal Algorithms for Stochastic Multi-Armed Bandits with Heavy Tailed Rewards
1045,Chung-Wei Lee,University of Southern California,Mengxiao Zhang,University of Southern California,Bias no more: high-probability data-dependent regret bounds for adversarial bandits and MDPs
1046,Ahmadreza Moradipari,"University of California, Santa Barbara",Mahnoosh Alizadeh,University of California Santa Barbara,Stage-wise Conservative Linear Bandits
1047,Shinji Ito,NEC Corporation,Yuichi Yoshida,"National Institute of Informatics and Preferred Infrastructure, Inc.",Tight First- and Second-Order Regret Bounds for Adversarial Linear Bandits
1048,Shinji Ito,NEC Corporation,Ken-Ichi Kawarabayashi,National Institute of Informatics,Delay and Cooperation in Nonstochastic Linear Bandits
1049,Julian Katz-Samuels,University of Washington,Kevin Jamieson,U Washington,An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits
1050,Tiancheng Jin,University of Southern California,Haipeng Luo,University of Southern California,Simultaneously Learning Stochastic and Adversarial Episodic MDPs with Known Transition
1051,Lin Chen,"University of California, Berkeley",Amin Karbasi,Yale,Minimax Regret of Switching-Constrained Online Convex Optimization: No Phase Transition
1052,Kush Bhatia,UC Berkeley,Karthik Sridharan,Cornell University,Online learning with dynamics: A minimax perspective
1053,Shinji Ito,NEC Corporation,Shinji Ito,NEC Corporation,A Tight Lower Bound and Efficient Reduction for Swap Regret
1054,Max Simchowitz,Berkeley,Max Simchowitz,Berkeley,Making Non-Stochastic Control (Almost) as Easy as Stochastic
1055,Feng Liu,Michigan State University,Xiaoming Liu,Michigan State University,Learning Implicit Functions for Topology-Varying Dense 3D Shape Correspondence
1056,Yi Zhou,University of Southern California,Yaser Sheikh,Facebook Reality Labs,Fully Convolutional Mesh Autoencoder using Efficient Spatially Varying Kernels
1057,jialei huang,Peking University,Hao Dong,Peking University,Generative 3D Part Assembly via Dynamic Graph Learning
1058,Xueting Li,"University of California, Merced",Jan Kautz,NVIDIA,Online Adaptation for Consistent Mesh Reconstruction in the Wild
1059,Abhishek Sharma,"Ecole Polytechnique, IP Paris",Maks Ovsjanikov,Ecole polytechnique,Weakly Supervised Deep Functional Maps for Shape Matching
1060,Yuki Kawana,The University of Tokyo,Tatsuya Harada,The University of Tokyo / RIKEN,Neural Star Domain as Primitive Representation
1061,Yunpeng Shi,Princeton University,Gilad Lerman,University of Minnesota,Robust Multi-Object Matching via Iterative Reweighting of the Graph Connection Laplacian
1062,Chaozheng Wu,South China University of Technology,Kui Jia,South China University of Technology,Grasp Proposal Networks: An End-to-End Solution for Visual Learning of Robotic Grasps
1063,Kunal Gupta,University of California San Diego,Manmohan Chandraker,UC San Diego,Neural Mesh Flow: 3D Manifold Mesh Generation via Diffeomorphic  Flows
1064,Katherine L. Hermann,Stanford University,Simon Kornblith,Google Brain,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks
1065,Jonathan Vacher,Ecole Normale Superieure,Ruben  Coen-Cagli,Albert Einstein College of Medicine,Texture Interpolation for Probing Visual Perception
1066,Jiani Li,Vanderbilt University,Xenofon Koutsoukos,Vanderbilt University,Byzantine Resilient Distributed Multi-Task Learning
1067,Lingjiao Chen,Stanford University,James Zou,Stanford University,FrugalML: How to use ML Prediction APIs more accurately and cheaply
1068,Keyu Tian,Sensetime; Beihang University,Wanli Ouyang,The University of Sydney,Improving Auto-Augment via Augmentation-Wise Weight Sharing
1069,Yibo Yang,Peking University,Zhouchen Lin,Peking University,ISTA-NAS: Efficient and Consistent Neural Architecture Search by Sparse Coding
1070,Dogus Cubuk,Google Brain,Quoc V Le,Google,RandAugment: Practical Automated Data Augmentation with a Reduced Search Space
1071,Siyuan Shan,University of North Carolina at Chapel Hill,Junier Oliva,UNC - Chapel Hill,Meta-Neighborhoods
1072,JIAXIN CHEN,The Hong Kong Polytechnic University,Fu-lai Chung,The Hong Kong Polytechnic University,A Closer Look at the Training Strategy for Modern Meta-Learning
1073,Dimitrios Mallis,Computer Vision Laboratory - University of Nottingham,Georgios Tzimiropoulos,Queen Mary University of London,Unsupervised Learning of Object Landmarks via Self-Training Correspondence
1074,Clara Fannjiang,UC Berkeley,Jennifer Listgarten,UC Berkeley,Autofocused oracles for model-based design
1075,Xuelian Cheng,Monash University,Zongyuan Ge,Monash University,Hierarchical Neural Architecture Search for Deep Stereo Matching
1076,Yunhang Shen,Xiamen University,Feiyue Huang,Tencent,UWSOD: Toward Fully-Supervised-Level Capacity Weakly Supervised Object Detection
1077,Shaobo Min,USTC,Yongdong Zhang,University of Science and Technology of China,Hierarchical Granularity Transfer Learning
1078,Daiyi Peng,Google,Quoc V Le,Google,PyGlove: Symbolic Programming for Automated Machine Learning
1079,Oindrila Saha,Microsoft Research,Prateek Jain,Microsoft Research,RNNPool: Efficient Non-linear Pooling for RAM Constrained Inference
1080,Han Cai,Massachusetts Institute of Technology,Song Han,MIT,"TinyTL: Reduce Memory, Not Parameters for Efficient On-Device Learning"
1081,Ilai Bistritz,Stanford,Nicholas Bambos,Stanford University,Distributed Distillation for On-Device Learning
1082,Scott Wisdom,Google,John R. Hershey,Google,Unsupervised Sound Separation Using Mixture Invariant Training
1083,Gal Vardi,Weizmann Institute of Science,Ohad Shamir,Weizmann Institute of Science,Neural Networks with Small Weights and Depth-Separation Barriers
1084,Tongyi Cao,University of Massachusetts Amherst,Akshay Krishnamurthy,Microsoft,Provably adaptive reinforcement learning in metric spaces
1085,Nima Anari,Stanford,Aaron Sidford,Stanford,Instance Based Approximations to Profile Maximum Likelihood
1086,Tao Han,Northwestern Polytechnical University,Qi Wang,Northwestern  Polytechnical University,Unsupervised Semantic Aggregation and Deformable Template Matching for Semi-Supervised Learning
1087,Shashanka Ubaru,IBM T. J. Watson Research Center,Oktay Gunluk,Cornell University,Multilabel Classification by Hierarchical Partitioning and Data-dependent Grouping
1088,Malik Boudiaf,ETS Montreal,Ismail Ben Ayed,ETS Montreal,Transductive Information Maximization for Few-Shot Learning
1089,Janarthanan Rajendran,University of Michigan,Eric Jang,Google Brain,Meta-Learning Requires Meta-Augmentation
1090,Kaichao You,Tsinghua University,Jianmin Wang,Tsinghua University,Co-Tuning for Transfer Learning
1091,Jason Ren,UIUC,Alex Schwing,University of Illinois at Urbana-Champaign,Not All Unlabeled Data are Equal: Learning to Weight Data in Semi-supervised Learning
1092,Jaehyung Kim,KAIST,Jinwoo Shin,KAIST,Distribution Aligning Refinery of Pseudo-label for Imbalanced Semi-supervised Learning
1093,Prannay Khosla,Google LLC,Dilip Krishnan,Google,Supervised Contrastive Learning
1094,Thibault Castells,Naver Labs,Jerome Revaud,Naver Labs Europe,SuperLoss: A Generic Loss for Robust Curriculum Learning
1095,Eli Sennesh,Northeastern University,Jan-Willem van de Meent,Northeastern University,Neural Topographic Factor Analysis for fMRI Data
1096,Emin Orhan,New York University,Brenden Lake,New York University,Self-supervised learning through the eyes of a child
1097,Kaifu Wang,University of Pennsylvania,Dan Roth,UPenn,Learnability with Indirect Supervision Signals
1098,Ding Zhou,Columbia University,Xue-Xin Wei,University of Pennsylvania,Learning identifiable and interpretable latent models of high-dimensional neural activity using pi-VAE
1099,Stephen Keeley,Princeton University,Jonathan Pillow,Princeton University,Identifying signal and noise structure in neural population activity with Gaussian process factor models
1100,Johannes Friedrich,Flatiron Institute,Johannes Friedrich,Flatiron Institute,Neuronal Gaussian Process Regression
1101,Sahand Farhoodi,Boston University,Uri Eden,Boston University,Estimating Fluctuations in Neural Representations of Uncertain Environments
1102,Ronald (James) Cotton,Shirley Ryan AbilityLab,Andreas Tolias,Baylor College of Medicine,Factorized Neural Processes for Neural Processes: K-Shot Prediction of Neural Responses
1103,Edoardo Balzani,New York University,Cristina Savin,NYU,Efficient estimation of neural tuning during naturalistic behavior
1104,Gabriel Mahuas,Institut de la vision,Thierry Mora,ENS,A new inference approach for training shallow and deep generalized linear models of noisy interacting neurons
1105,Virginia Rutten,Gatsby Computational Neuroscience Unit (UCL),Guillaume Hennequin,University of Cambridge,Non-reversible Gaussian processes for identifying latent dynamical structure in neural data
1106,Qianyi Li,Harvard University,Cengiz Pehlevan,Harvard University,Minimax Dynamics of Optimally Balanced Spiking Networks of Excitatory and Inhibitory Neurons
1107,Jonathan Kadmon,Stanford University,Surya Ganguli,Stanford,"Predictive coding in balanced neural networks with noise, chaos and delays"
1108,Kristopher Jensen,University of Cambridge,Guillaume Hennequin,University of Cambridge,Manifold GPLVMs for discovering non-Euclidean latent structure in neural data
