,first-author,first-author-affiliation,last-author,last-author-affiliation,title
1231,Jaakko Luttinen,Aalto University,Alexander Ilin,Helsinki University of Technology,Robustness of Community Detection to Random Geometric Perturbations
1232,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,Entrywise convergence of iterative methods for eigenproblems
1233,Vivek Farias,Massachusetts Institute of Technology,Devavrat Shah,Massachusetts Institute of Technology,Optimal Iterative Sketching Methods with the Subsampled Randomized Hadamard Transform
1234,Le Song,Carnegie Mellon University,Eric Xing,Petuum Inc. /  Carnegie Mellon University,Beyond Lazy Training for Over-parameterized Tensor Decomposition
1235,Tai Sing Lee,Carnegie Mellon University,Tai Sing Lee,Carnegie Mellon University,Estimating Rank-One Spikes from Heavy-Tailed Noise via Self-Avoiding Walks
1236,Peter Sollich,King's College London,Camille Coti,INRIA Saclay-Île de France,Improved guarantees and a multiple-descent curve for Column Subset Selection and the Nystrom method
1237,Marek Petrik,IBM,Shlomo Zilberstein,Univ of Mass,Precise expressions for random projections: Low-rank approximation and randomized Newton
1238,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Lawrence Cayton,Max Planck Institute for Biological Cybernetics,Matrix Completion with Hierarchical Graph Side Information
1239,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,A Matrix Chernoff Bound for Markov Chains and Its Application to Co-occurrence Matrices
1240,Cosmin A Bejan,The University of Texas at Dallas,Sanda Harabagiu,University of Texas at Dallas,Fairness constraints can help exact inference in structured prediction
1241,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Exact expressions for double descent and implicit regularization via surrogate random design
1242,Gideon S Mann,Google Inc.,Dan Walker,None,"SURF: A Simple, Universal, Robust, Fast Distribution Learning Algorithm"
1243,Joel Veness,DeepMind,Alan Blair,None,Uncertainty Aware Semi-Supervised Learning on Graph Data
1244,Menachem Fromer,Hebrew University,Amir Globerson,"Tel Aviv University, Google",Calibrated Reliable Regression using Maximum Mean Discrepancy
1245,Joseph Schlecht,University of Arizona,Kobus Barnard,University of Arizona,Energy-based Out-of-distribution Detection
1246,Kwang In Kim,Saarland University,Matthias Hein,University of Tübingen,Neural Manifold Ordinary Differential Equations
1247,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",NanoFlow: Scalable Normalizing Flows with Sublinear Parameter Complexity
1248,Alexander Ihler,UC Irvine,Padhraic Smyth,"University of California, Irvine",Learning to search efficiently for causally near-optimal treatments
1249,Mingyuan Zhou,University of Texas at Austin,Larry Carin,None,General Control Functions for Causal Effect Estimation from IVs
1250,George Konidaris,Duke University,Andrew G Barto,University of Massachusetts,Characterizing Optimal Mixed Policies: Where to Intervene and What to Observe
1251,Brian Kulis,UC Berkeley,Trevor Darrell,UC Berkeley,Active Structure Learning of Causal DAGs via Directed Clique Trees
1252,Paris Smaragdis,University of Illinois Urbana-Champaign,Bhiksha Raj,Carnegie Mellon University,Adaptive Experimental Design with Temporal Interference: A Maximum Likelihood Approach
1253,Bryan C Russell,U Washington,Andrew Zisserman,DeepMind & University of Oxford,Deep Relational Topic Modeling via Graph Poisson Gamma Belief Network
1254,Manqi Zhao,Boston Univesity,Venkatesh Saligrama,Boston University,Promoting Stochasticity for Expressive Policies via a Simple and Efficient Regularization Method
1255,Andrew Guillory,University of Washington,Jeff A Bilmes,"University of Washington, Seattle",Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions
1256,Anne Hsu,UC Berkeley,Tom Griffiths,Princeton,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning
1257,Ian H Stevenson,University of Connecticut,Konrad Koerding,None,Unreasonable Effectiveness of Greedy Algorithms in Multi-Armed Bandit with Many Arms
1258,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Batched Coarse Ranking in Multi-Armed Bandits
1259,John Duchi,UC Berkeley,Yoram Singer,Princeton,Optimal Algorithms for Stochastic Multi-Armed Bandits with Heavy Tailed Rewards
1260,Samy Bengio,Apple,Dennis Strelow,None,Bias no more: high-probability data-dependent regret bounds for adversarial bandits and MDPs
1261,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,Stage-wise Conservative Linear Bandits
1262,Ruben Coen-Cagli,Albert Einstein College of Medicine,Odelia Schwartz,Albert Einstein College of Medicine,Analysis and Design of Thompson Sampling for Stochastic Partial Monitoring
1263,Menachem Fromer,Hebrew University,Amir Globerson,"Tel Aviv University, Google",Tight First- and Second-Order Regret Bounds for Adversarial Linear Bandits
1264,Dilip Krishnan,NYU,Rob Fergus,DeepMind / NYU,Delay and Cooperation in Nonstochastic Linear Bandits
1265,Arthur Gretton,"Gatsby Unit, UCL",Bharath Sriperumbudur,The Pennsylvania State University,An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits
1266,Andrea Montanari,Stanford,José Bento,Boston College,Simultaneously Learning Stochastic and Adversarial Episodic MDPs with Known Transition
1267,Michael Wick,Oracle Labs,Andrew McCallum,UMass Amherst,Dynamic Regret of Convex and Smooth Functions
1268,Nino Shervashidze,"INRIA, Laboratoire d'Informatique de l'ENS",Karsten Borgwardt,ETH Zurich,Minimax Regret of Switching-Constrained Online Convex Optimization: No Phase Transition
1269,Sundeep Rangan,Qualcomm,Vivek K Goyal,Massachusetts Institute of Technology,Online learning with dynamics: A minimax perspective
1270,Guillermo Cecchi,IBM Research,Jean-Baptiste Poline,CEA-INSERM,A Tight Lower Bound and Efficient Reduction for Swap Regret
1271,Peter Sollich,King's College London,Camille Coti,INRIA Saclay-Île de France,Making Non-Stochastic Control (Almost) as Easy as Stochastic
1272,Joel Veness,DeepMind,Alan Blair,None,Non-Stochastic Control with Bandit Feedback
1273,HongJing Lu,UCLA,Alan L Yuille,UCLA,Learning Implicit Functions for Topology-Varying Dense 3D Shape Correspondence
1274,Baback Moghaddam,Caltech,Kevin P Murphy,Google,Fully Convolutional Mesh Autoencoder using Efficient Spatially Varying Kernels
1275,Zhen James Xiang,Princeton University,Peter J Ramadge,Princeton,Geo-PIFu: Geometry and Pixel Aligned Implicit Functions for Single-view Human Reconstruction
1276,Chunxiao Zhou,NIH (National Institutes of Health),Yongmei Michelle Wang,None,Generative 3D Part Assembly via Dynamic Graph Learning
1277,Kai Yu,Baidu,Yihong Gong,None,Online Adaptation for Consistent Mesh Reconstruction in the Wild
1278,Vinod Nair,University of Toronto,Geoffrey E Hinton,Google & University of Toronto,Learning Deformable Tetrahedral Meshes for 3D Reconstruction
1279,Bing Bai,NEC Labs America,Mehryar Mohri,Google Research & Courant Institute of Mathematical Sciences,Weakly Supervised Deep Functional Maps for Shape Matching
1280,Odalric-Ambrym Maillard,INRIA,Remi Munos,Google DeepMind,Neural Star Domain as Primitive Representation
1281,Lin Xiao,Facebook AI Research,Lin Xiao,Facebook AI Research,Robust Multi-Object Matching via Iterative Reweighting of the Graph Connection Laplacian
1282,John Duchi,UC Berkeley,Yoram Singer,Princeton,Grasp Proposal Networks: An End-to-End Solution for Visual Learning of Robotic Grasps
1283,Laura Dietz,"University of Massachusetts, Amherst",Tobias Scheffer,Universität Potsdam,CaSPR: Learning Canonical Spatiotemporal Point Cloud Representations
1284,Marius Kloft,TU Kaiserslautern,Alexander Zien,LIFE Biosystems GmbH,ShapeFlow: Learnable Deformation Flows Among 3D Shapes
1285,Robert Legenstein,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Neural Mesh Flow: 3D Manifold Mesh Generation via Diffeomorphic  Flows
1286,Jack Culpepper,UC Berkeley,Bruno Olshausen,Redwood Center/UC Berkeley,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks
1287,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Texture Interpolation for Probing Visual Perception
1288,Arkadas Ozakin,Georgia Institute of Technology,Alexander Gray,Skytree Inc. and Georgia Tech,Byzantine Resilient Distributed Multi-Task Learning
1289,Elad Hazan,Princeton University,Nimrod Megiddo,IBM Almaden Research Center,FrugalML: How to use ML Prediction APIs more accurately and cheaply
1290,Volkan Cevher,EPFL,Volkan Cevher,EPFL,Improving Auto-Augment via Augmentation-Wise Weight Sharing
1291,Russ Salakhutdinov,Carnegie Mellon University,Russ Salakhutdinov,Carnegie Mellon University,ISTA-NAS: Efficient and Consistent Neural Architecture Search by Sparse Coding
1292,Yiming Ying,State University of New York at Albany,Mark A Girolami,University of Glasgow,RandAugment: Practical Automated Data Augmentation with a Reduced Search Space
1293,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,Meta-Neighborhoods
1294,Raghu Meka,None,Inderjit Dhillon,UT Austin & Amazon,A Closer Look at the Training Strategy for Modern Meta-Learning
1295,Emily Fox,"University of Washington, Apple",Alan S Willsky,Massachusetts Institute of Technology,Transferable Calibration with Lower Bias and Variance in Domain Adaptation
1296,Katherine Heller,Duke,Nick Chater,None,Unsupervised Learning of Object Landmarks via Self-Training Correspondence
1297,Honglak Lee,U. Michigan,Andrew Y Ng,DeepLearning.AI,Autofocused oracles for model-based design
1298,Vijay Desai,None,Ciamac C Moallemi,Columbia University,Hierarchical Neural Architecture Search for Deep Stereo Matching
1299,Youngmin Cho,"University of California, San Diego",Lawrence Saul,UC San Diego,UWSOD: Toward Fully-Supervised-Level Capacity Weakly Supervised Object Detection
1300,Edward Vul,Massachusetts Institute of Technology,Josh Tenenbaum,MIT,Hierarchical Granularity Transfer Learning
1301,Mario J Fritz,MPI Informatics,Trevor Darrell,UC Berkeley,PyGlove: Symbolic Programming for Automated Machine Learning
1302,Garvesh Raskutti,SAMSI,Bin Yu,None,"Fast, Accurate, and Simple Models for Tabular Data via Augmented Distillation"
1303,Menachem Fromer,Hebrew University,Amir Globerson,"Tel Aviv University, Google",RNNPool: Efficient Non-linear Pooling for RAM Constrained Inference
1304,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle","TinyTL: Reduce Memory, Not Parameters for Efficient On-Device Learning"
1305,Aaron Courville,U. Montreal,Yoshua Bengio,University of Montreal,Distributed Distillation for On-Device Learning
1306,Allie Fletcher,UCLA,Sundeep Rangan,Qualcomm,Unsupervised Sound Separation Using Mixture Invariant Training
1307,Kate Saenko,UMass Lowell,Trevor Darrell,UC Berkeley,Neural Networks with Small Weights and Depth-Separation Barriers
1308,Arthur Gretton,"Gatsby Unit, UCL",Bharath Sriperumbudur,The Pennsylvania State University,The Implications of Local Correlation on Learning Some Deep Functions
1309,Boaz Nadler,Weizmann Institute of Science,Xueyuan Zhou,None,Instance Based Approximations to Profile Maximum Likelihood
1310,Rob Fergus,DeepMind / NYU,Antonio Torralba,Massachusetts Institute of Technology,Continual Learning of Control Primitives : Skill Discovery via Reset-Games
1311,Xiao-Ming Wu,Columbia University,Shuo-Yen Robert Li,None,Unsupervised Semantic Aggregation and Deformable Template Matching for Semi-Supervised Learning
1312,Kaushik Sinha,The Ohio State University,Mikhail Belkin,Ohio State University,Multilabel Classification by Hierarchical Partitioning and Data-dependent Grouping
1313,Bharath Sriperumbudur,The Pennsylvania State University,Gert Lanckriet,U.C. San Diego,Transductive Information Maximization for Few-Shot Learning
1314,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Meta-Learning Requires Meta-Augmentation
1315,Shuheng Zhou,ETH Zurich,Shuheng Zhou,ETH Zurich,Co-Tuning for Transfer Learning
1316,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,What Makes for Good Views for Contrastive Learning?
1317,Arthur Choi,UCLA,Adnan Darwiche,UCLA,Self-Supervised Relational Reasoning for Representation Learning
1318,Andrew McCallum,UMass Amherst,Sameer Singh,"University of California, Irvine",Not All Unlabeled Data are Equal: Learning to Weight Data in Semi-supervised Learning
1319,Yoshinobu Kawahara,Osaka University / RIKEN,Jeff A Bilmes,"University of Washington, Seattle",Distribution Aligning Refinery of Pseudo-label for Imbalanced Semi-supervised Learning
1320,Alexander Ihler,UC Irvine,Padhraic Smyth,"University of California, Irvine",Supervised Contrastive Learning
1321,Stefan Klampfl,Graz University of Technology,Wolfgang Maass,Graz University of Technology,Curriculum Learning by Dynamic Instance Hardness
1322,Bryan C Russell,U Washington,Andrew Zisserman,DeepMind & University of Oxford,SuperLoss: A Generic Loss for Robust Curriculum Learning
1323,Arthur Gretton,"Gatsby Unit, UCL",Bharath Sriperumbudur,The Pennsylvania State University,Neural Topographic Factor Analysis for fMRI Data
1324,Ingo Steinwart,Los Alamos National Laboratory,Andreas Christmann,University of Bayreuth,Self-supervised learning through the eyes of a child
1325,Sahand N Negahban,"University of California, Berkeley",Bin Yu,None,Learnability with Indirect Supervision Signals
1326,Liefeng Bo,Intel Labs,Cristian Sminchisescu,Lund University/Google,Learning from Label Proportions: A Mutual Contamination Framework
1327,Liam MacDermed,Google,Charles Isbell,Georgia Tech,Learning identifiable and interpretable latent models of high-dimensional neural activity using pi-VAE
1328,Mike Mozer,Google Research and U. Colorado Boulder,Edward Vul,Massachusetts Institute of Technology,Identifying signal and noise structure in neural population activity with Gaussian process factor models
1329,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,Neuronal Gaussian Process Regression
1330,Peter Orbanz,Columbia University,Peter Orbanz,Columbia University,Estimating Fluctuations in Neural Representations of Uncertain Environments
1331,Amarnag Subramanya,Google Inc.,Jeff A Bilmes,"University of Washington, Seattle",Understanding spiking networks through convex optimization
1332,Garvesh Raskutti,SAMSI,Bin Yu,None,Factorized Neural Processes for Neural Processes: K-Shot Prediction of Neural Responses
1333,Charles Kemp,Carnegie Mellon University,Charles Kemp,Carnegie Mellon University,Efficient estimation of neural tuning during naturalistic behavior
1334,Bernhard Nessler,TU-Graz,Wolfgang Maass,Graz University of Technology,A new inference approach for training shallow and deep generalized linear models of noisy interacting neurons
1335,Shakir Mohamed,DeepMind,Finale P Doshi-Velez,Harvard,Optimal Adaptive Electrode Selection to Maximize Simultaneously Recorded Neuron Yield
1336,Bill Triggs,CNRS,Bill Triggs,CNRS,Non-reversible Gaussian processes for identifying latent dynamical structure in neural data
1337,Rob Nowak,Wisconsin,Rob Nowak,Wisconsin,Minimax Dynamics of Optimally Balanced Spiking Networks of Excitatory and Inhibitory Neurons
1338,Wenming Zheng,Southeast University,Zhouchen Lin,Microsoft Research Asia,"Predictive coding in balanced neural networks with noise, chaos and delays"
